datetime,type,value,unit,location
2023-12-31 23:00:00,in-situ,0.0909667396456012,m3/m3,Mabalane
2024-01-01 00:00:00,in-situ,0.0906764089890684,m3/m3,Mabalane
2024-01-01 01:00:00,in-situ,0.0903129905710895,m3/m3,Mabalane
2024-01-01 02:00:00,in-situ,0.0899854332204327,m3/m3,Mabalane
2024-01-01 03:00:00,in-situ,0.0895479799994708,m3/m3,Mabalane
2024-01-01 04:00:00,in-situ,0.0891097133322312,m3/m3,Mabalane
2024-01-01 05:00:00,in-situ,0.0889268616436447,m3/m3,Mabalane
2024-01-01 06:00:00,in-situ,0.0887804782486271,m3/m3,Mabalane
2024-01-01 07:00:00,in-situ,0.0889268616436447,m3/m3,Mabalane
2024-01-01 08:00:00,in-situ,0.0893654678645514,m3/m3,Mabalane
2024-01-01 09:00:00,in-situ,0.0898397057338354,m3/m3,Mabalane
2024-01-01 10:00:00,in-situ,0.0900946696699623,m3/m3,Mabalane
2024-01-01 11:00:00,in-situ,0.0897303509110776,m3/m3,Mabalane
2024-01-01 12:00:00,in-situ,0.0889634433155631,m3/m3,Mabalane
2024-01-01 13:00:00,in-situ,0.0882674208869916,m3/m3,Mabalane
2024-01-01 14:00:00,in-situ,0.0872379563410903,m3/m3,Mabalane
2024-01-01 15:00:00,in-situ,0.0861299769529978,m3/m3,Mabalane
2024-01-01 16:00:00,in-situ,0.0850540015289219,m3/m3,Mabalane
2024-01-01 17:00:00,in-situ,0.0842344939471817,m3/m3,Mabalane
2024-01-01 18:00:00,in-situ,0.0830749463991168,m3/m3,Mabalane
2024-01-01 19:00:00,in-situ,0.0820980812219787,m3/m3,Mabalane
2024-01-01 20:00:00,in-situ,0.0814572093439975,m3/m3,Mabalane
2024-01-01 21:00:00,in-situ,0.0808903152368845,m3/m3,Mabalane
2024-01-01 22:00:00,in-situ,0.080549538470571,m3/m3,Mabalane
2024-01-01 23:00:00,in-situ,0.0800184842841151,m3/m3,Mabalane
2024-01-02 00:00:00,in-situ,0.0796004082269616,m3/m3,Mabalane
2024-01-02 01:00:00,in-situ,0.0786475452794071,m3/m3,Mabalane
2024-01-02 02:00:00,in-situ,0.0798665401377946,m3/m3,Mabalane
2024-01-02 03:00:00,in-situ,0.0804358393019093,m3/m3,Mabalane
2024-01-02 04:00:00,in-situ,0.081079428016013,m3/m3,Mabalane
2024-01-02 05:00:00,in-situ,0.0846445992444907,m3/m3,Mabalane
2024-01-02 06:00:00,in-situ,0.0905311090263238,m3/m3,Mabalane
2024-01-02 07:00:00,in-situ,0.0997922456853289,m3/m3,Mabalane
2024-01-02 08:00:00,in-situ,0.106942107600495,m3/m3,Mabalane
2024-01-02 09:00:00,in-situ,0.11133233633895,m3/m3,Mabalane
2024-01-02 10:00:00,in-situ,0.1136436806666105,m3/m3,Mabalane
2024-01-02 11:00:00,in-situ,0.1146270236902391,m3/m3,Mabalane
2024-01-02 12:00:00,in-situ,0.1142669647337502,m3/m3,Mabalane
2024-01-02 13:00:00,in-situ,0.113018661659332,m3/m3,Mabalane
2024-01-02 14:00:00,in-situ,0.11133233633895,m3/m3,Mabalane
2024-01-02 15:00:00,in-situ,0.1094994890723967,m3/m3,Mabalane
2024-01-02 16:00:00,in-situ,0.1077528273707445,m3/m3,Mabalane
2024-01-02 17:00:00,in-situ,0.1060945148459709,m3/m3,Mabalane
2024-01-02 18:00:00,in-situ,0.1048683989337311,m3/m3,Mabalane
2024-01-02 19:00:00,in-situ,0.1038415660382742,m3/m3,Mabalane
2024-01-02 20:00:00,in-situ,0.1029823261198523,m3/m3,Mabalane
2024-01-02 21:00:00,in-situ,0.1020852754447012,m3/m3,Mabalane
2024-01-02 22:00:00,in-situ,0.1014968352267152,m3/m3,Mabalane
2024-01-02 23:00:00,in-situ,0.1008026126421295,m3/m3,Mabalane
2024-01-03 00:00:00,in-situ,0.1002457183770665,m3/m3,Mabalane
2024-01-03 01:00:00,in-situ,0.0997224012027312,m3/m3,Mabalane
2024-01-03 02:00:00,in-situ,0.0992328952634009,m3/m3,Mabalane
2024-01-03 03:00:00,in-situ,0.0986370928722388,m3/m3,Mabalane
2024-01-03 04:00:00,in-situ,0.0983210435245384,m3/m3,Mabalane
2024-01-03 05:00:00,in-situ,0.0980397468498777,m3/m3,Mabalane
2024-01-03 06:00:00,in-situ,0.097898969866305,m3/m3,Mabalane
2024-01-03 07:00:00,in-situ,0.0978285491790434,m3/m3,Mabalane
2024-01-03 08:00:00,in-situ,0.097898969866305,m3/m3,Mabalane
2024-01-03 09:00:00,in-situ,0.0978637622066396,m3/m3,Mabalane
2024-01-03 10:00:00,in-situ,0.0979693690866854,m3/m3,Mabalane
2024-01-03 11:00:00,in-situ,0.0980045606498256,m3/m3,Mabalane
2024-01-03 12:00:00,in-situ,0.0976524034797046,m3/m3,Mabalane
2024-01-03 13:00:00,in-situ,0.0971584801368953,m3/m3,Mabalane
2024-01-03 14:00:00,in-situ,0.0958480150424307,m3/m3,Mabalane
2024-01-03 15:00:00,in-situ,0.0944586552103361,m3/m3,Mabalane
2024-01-03 16:00:00,in-situ,0.0929530908477017,m3/m3,Mabalane
2024-01-03 17:00:00,in-situ,0.0912929331354056,m3/m3,Mabalane
2024-01-03 18:00:00,in-situ,0.0898032597671071,m3/m3,Mabalane
2024-01-03 19:00:00,in-situ,0.0884874390114108,m3/m3,Mabalane
2024-01-03 20:00:00,in-situ,0.0873852968961158,m3/m3,Mabalane
2024-01-03 21:00:00,in-situ,0.0867953847430076,m3/m3,Mabalane
2024-01-03 22:00:00,in-situ,0.0856111473296544,m3/m3,Mabalane
2024-01-03 23:00:00,in-situ,0.0848679966288574,m3/m3,Mabalane
2024-01-04 00:00:00,in-situ,0.0846445992444907,m3/m3,Mabalane
2024-01-04 01:00:00,in-situ,0.0841971767315677,m3/m3,Mabalane
2024-01-04 02:00:00,in-situ,0.0836367188720778,m3/m3,Mabalane
2024-01-04 03:00:00,in-situ,0.0833747222297415,m3/m3,Mabalane
2024-01-04 04:00:00,in-situ,0.082887396065262,m3/m3,Mabalane
2024-01-04 05:00:00,in-situ,0.0827372502003317,m3/m3,Mabalane
2024-01-04 06:00:00,in-situ,0.0826245791520183,m3/m3,Mabalane
2024-01-04 07:00:00,in-situ,0.0823990783860983,m3/m3,Mabalane
2024-01-04 08:00:00,in-situ,0.0822862486030868,m3/m3,Mabalane
2024-01-04 09:00:00,in-situ,0.0823238644154726,m3/m3,Mabalane
2024-01-04 10:00:00,in-situ,0.0822862486030868,m3/m3,Mabalane
2024-01-04 11:00:00,in-situ,0.0823990783860983,m3/m3,Mabalane
2024-01-04 12:00:00,in-situ,0.0823990783860983,m3/m3,Mabalane
2024-01-04 13:00:00,in-situ,0.0818720859025813,m3/m3,Mabalane
2024-01-04 14:00:00,in-situ,0.0809659781334928,m3/m3,Mabalane
2024-01-04 15:00:00,in-situ,0.0799805071890669,m3/m3,Mabalane
2024-01-04 16:00:00,in-situ,0.0789147242550044,m3/m3,Mabalane
2024-01-04 17:00:00,in-situ,0.0779208613622675,m3/m3,Mabalane
2024-01-04 18:00:00,in-situ,0.0769613828902462,m3/m3,Mabalane
2024-01-04 19:00:00,in-situ,0.0761139115607658,m3/m3,Mabalane
2024-01-04 20:00:00,in-situ,0.0753796358233231,m3/m3,Mabalane
2024-01-04 21:00:00,in-situ,0.0746819731603831,m3/m3,Mabalane
2024-01-04 22:00:00,in-situ,0.0742157622293805,m3/m3,Mabalane
2024-01-04 23:00:00,in-situ,0.0739044637195533,m3/m3,Mabalane
2024-01-05 00:00:00,in-situ,0.0733977636740693,m3/m3,Mabalane
2024-01-05 01:00:00,in-situ,0.0728509210000358,m3/m3,Mabalane
2024-01-05 02:00:00,in-situ,0.0723028662054463,m3/m3,Mabalane
2024-01-05 03:00:00,in-situ,0.0719499036460886,m3/m3,Mabalane
2024-01-05 04:00:00,in-situ,0.0715964379028686,m3/m3,Mabalane
2024-01-05 05:00:00,in-situ,0.0714391802702475,m3/m3,Mabalane
2024-01-05 06:00:00,in-situ,0.0712424680928117,m3/m3,Mabalane
2024-01-05 07:00:00,in-situ,0.071399850295389,m3/m3,Mabalane
2024-01-05 08:00:00,in-situ,0.0719499036460886,m3/m3,Mabalane
2024-01-05 09:00:00,in-situ,0.0726553264639154,m3/m3,Mabalane
2024-01-05 10:00:00,in-situ,0.0732806849752817,m3/m3,Mabalane
2024-01-05 11:00:00,in-situ,0.0734367775707213,m3/m3,Mabalane
2024-01-05 12:00:00,in-situ,0.0731635507378073,m3/m3,Mabalane
2024-01-05 13:00:00,in-situ,0.0728900213495492,m3/m3,Mabalane
2024-01-05 14:00:00,in-situ,0.07245957716918,m3/m3,Mabalane
2024-01-05 15:00:00,in-situ,0.0717928699341636,m3/m3,Mabalane
2024-01-05 16:00:00,in-situ,0.0711637395926777,m3/m3,Mabalane
2024-01-05 17:00:00,in-situ,0.0703355824051977,m3/m3,Mabalane
2024-01-05 18:00:00,in-situ,0.0691477076473415,m3/m3,Mabalane
2024-01-05 19:00:00,in-situ,0.0681933282144098,m3/m3,Mabalane
2024-01-05 20:00:00,in-situ,0.0674751528693763,m3/m3,Mabalane
2024-01-05 21:00:00,in-situ,0.0668350480728643,m3/m3,Mabalane
2024-01-05 22:00:00,in-situ,0.0662334692686528,m3/m3,Mabalane
2024-01-05 23:00:00,in-situ,0.0656706993281125,m3/m3,Mabalane
2024-01-06 00:00:00,in-situ,0.0653888439069859,m3/m3,Mabalane
2024-01-06 01:00:00,in-situ,0.0649049319873168,m3/m3,Mabalane
2024-01-06 02:00:00,in-situ,0.064500965224658,m3/m3,Mabalane
2024-01-06 03:00:00,in-situ,0.0641368446687868,m3/m3,Mabalane
2024-01-06 04:00:00,in-situ,0.0638127434109087,m3/m3,Mabalane
2024-01-06 05:00:00,in-situ,0.0635288157216829,m3/m3,Mabalane
2024-01-06 06:00:00,in-situ,0.0634070354348397,m3/m3,Mabalane
2024-01-06 07:00:00,in-situ,0.0636099702389986,m3/m3,Mabalane
2024-01-06 08:00:00,in-situ,0.0646626291256132,m3/m3,Mabalane
2024-01-06 09:00:00,in-situ,0.0659924356225386,m3/m3,Mabalane
2024-01-06 10:00:00,in-situ,0.0674351939886719,m3/m3,Mabalane
2024-01-06 11:00:00,in-situ,0.0685516466892213,m3/m3,Mabalane
2024-01-06 12:00:00,in-situ,0.0691477076473415,m3/m3,Mabalane
2024-01-06 13:00:00,in-situ,0.0693460795243848,m3/m3,Mabalane
2024-01-06 14:00:00,in-situ,0.0691477076473415,m3/m3,Mabalane
2024-01-06 15:00:00,in-situ,0.0683924572493426,m3/m3,Mabalane
2024-01-06 16:00:00,in-situ,0.0674351939886719,m3/m3,Mabalane
2024-01-06 17:00:00,in-situ,0.066273619182976,m3/m3,Mabalane
2024-01-06 18:00:00,in-situ,0.0651066742980283,m3/m3,Mabalane
2024-01-06 19:00:00,in-situ,0.0641368446687868,m3/m3,Mabalane
2024-01-06 20:00:00,in-situ,0.0632039388470313,m3/m3,Mabalane
2024-01-06 21:00:00,in-situ,0.0625121982683108,m3/m3,Mabalane
2024-01-06 22:00:00,in-situ,0.0616551018570362,m3/m3,Mabalane
2024-01-06 23:00:00,in-situ,0.0609591553593904,m3/m3,Mabalane
2024-01-07 00:00:00,in-situ,0.0603846031603256,m3/m3,Mabalane
2024-01-07 01:00:00,in-situ,0.0597675844184339,m3/m3,Mabalane
2024-01-07 02:00:00,in-situ,0.0593141634210683,m3/m3,Mabalane
2024-01-07 03:00:00,in-situ,0.0588599447351626,m3/m3,Mabalane
2024-01-07 04:00:00,in-situ,0.0586118522959355,m3/m3,Mabalane
2024-01-07 05:00:00,in-situ,0.0586945762149894,m3/m3,Mabalane
2024-01-07 06:00:00,in-situ,0.0584049267485914,m3/m3,Mabalane
2024-01-07 07:00:00,in-situ,0.0583635217866259,m3/m3,Mabalane
2024-01-07 08:00:00,in-situ,0.05935541644985,m3/m3,Mabalane
2024-01-07 09:00:00,in-situ,0.0612049991812116,m3/m3,Mabalane
2024-01-07 10:00:00,in-situ,0.0625529408163915,m3/m3,Mabalane
2024-01-07 11:00:00,in-situ,0.0634882287620624,m3/m3,Mabalane
2024-01-07 12:00:00,in-situ,0.064298740469908,m3/m3,Mabalane
2024-01-07 13:00:00,in-situ,0.0646626291256132,m3/m3,Mabalane
2024-01-07 14:00:00,in-situ,0.0645413908548342,m3/m3,Mabalane
2024-01-07 15:00:00,in-situ,0.063853278662744,m3/m3,Mabalane
2024-01-07 16:00:00,in-situ,0.0630006803241716,m3/m3,Mabalane
2024-01-07 17:00:00,in-situ,0.0619002796096973,m3/m3,Mabalane
2024-01-07 18:00:00,in-situ,0.0607130759528922,m3/m3,Mabalane
2024-01-07 19:00:00,in-situ,0.0596852034966275,m3/m3,Mabalane
2024-01-07 20:00:00,in-situ,0.058735928257958,m3/m3,Mabalane
2024-01-07 21:00:00,in-situ,0.0581149529456085,m3/m3,Mabalane
2024-01-07 22:00:00,in-situ,0.0577831566338574,m3/m3,Mabalane
2024-01-07 23:00:00,in-situ,0.0568685246081643,m3/m3,Mabalane
2024-01-08 00:00:00,in-situ,0.0561595550741882,m3/m3,Mabalane
2024-01-08 01:00:00,in-situ,0.0555742475330262,m3/m3,Mabalane
2024-01-08 02:00:00,in-situ,0.0551553667345329,m3/m3,Mabalane
2024-01-08 03:00:00,in-situ,0.0546938223900801,m3/m3,Mabalane
2024-01-08 04:00:00,in-situ,0.0547358145771835,m3/m3,Mabalane
2024-01-08 05:00:00,in-situ,0.0544417279599156,m3/m3,Mabalane
2024-01-08 06:00:00,in-situ,0.0543576426226801,m3/m3,Mabalane
2024-01-08 07:00:00,in-situ,0.054399688658993,m3/m3,Mabalane
2024-01-08 08:00:00,in-situ,0.0547358145771835,m3/m3,Mabalane
2024-01-08 09:00:00,in-situ,0.0556579432362492,m3/m3,Mabalane
2024-01-08 10:00:00,in-situ,0.0565351321510951,m3/m3,Mabalane
2024-01-08 11:00:00,in-situ,0.0573262429826432,m3/m3,Mabalane
2024-01-08 12:00:00,in-situ,0.0584463250914436,m3/m3,Mabalane
2024-01-08 13:00:00,in-situ,0.0592729037998188,m3/m3,Mabalane
2024-01-08 14:00:00,in-situ,0.0597263972477082,m3/m3,Mabalane
2024-01-08 15:00:00,in-situ,0.0597675844184339,m3/m3,Mabalane
2024-01-08 16:00:00,in-situ,0.0592729037998188,m3/m3,Mabalane
2024-01-08 17:00:00,in-situ,0.0582392671739313,m3/m3,Mabalane
2024-01-08 18:00:00,in-situ,0.0571598931306396,m3/m3,Mabalane
2024-01-08 19:00:00,in-situ,0.0561177908814183,m3/m3,Mabalane
2024-01-08 20:00:00,in-situ,0.0552811014116501,m3/m3,Mabalane
2024-01-08 21:00:00,in-situ,0.0544417279599156,m3/m3,Mabalane
2024-01-08 22:00:00,in-situ,0.053852564385594,m3/m3,Mabalane
2024-01-08 23:00:00,in-situ,0.0533465139849016,m3/m3,Mabalane
2024-01-09 00:00:00,in-situ,0.0526279410151501,m3/m3,Mabalane
2024-01-09 01:00:00,in-situ,0.0522467264164872,m3/m3,Mabalane
2024-01-09 02:00:00,in-situ,0.052119532578283,m3/m3,Mabalane
2024-01-09 03:00:00,in-situ,0.0516526312615485,m3/m3,Mabalane
2024-01-09 04:00:00,in-situ,0.0513125488865512,m3/m3,Mabalane
2024-01-09 05:00:00,in-situ,0.0511849054363879,m3/m3,Mabalane
2024-01-09 06:00:00,in-situ,0.0509720297877822,m3/m3,Mabalane
2024-01-09 07:00:00,in-situ,0.0510572005392425,m3/m3,Mabalane
2024-01-09 08:00:00,in-situ,0.0517375836898815,m3/m3,Mabalane
2024-01-09 09:00:00,in-situ,0.0532198492388948,m3/m3,Mabalane
2024-01-09 10:00:00,in-situ,0.0550715100505304,m3/m3,Mabalane
2024-01-09 11:00:00,in-situ,0.056326545012189,m3/m3,Mabalane
2024-01-09 12:00:00,in-situ,0.0573678138161019,m3/m3,Mabalane
2024-01-09 13:00:00,in-situ,0.0579076299970721,m3/m3,Mabalane
2024-01-09 14:00:00,in-situ,0.0579076299970721,m3/m3,Mabalane
2024-01-09 15:00:00,in-situ,0.0572430813626975,m3/m3,Mabalane
2024-01-09 16:00:00,in-situ,0.056326545012189,m3/m3,Mabalane
2024-01-09 17:00:00,in-situ,0.0552811014116501,m3/m3,Mabalane
2024-01-09 18:00:00,in-situ,0.0542735303390384,m3/m3,Mabalane
2024-01-09 19:00:00,in-situ,0.0533887220339478,m3/m3,Mabalane
2024-01-09 20:00:00,in-situ,0.0524162230461408,m3/m3,Mabalane
2024-01-09 21:00:00,in-situ,0.0518225088714268,m3/m3,Mabalane
2024-01-09 22:00:00,in-situ,0.0510572005392425,m3/m3,Mabalane
2024-01-09 23:00:00,in-situ,0.050545765826772,m3/m3,Mabalane
2024-01-10 00:00:00,in-situ,0.0500333453463535,m3/m3,Mabalane
2024-01-10 01:00:00,in-situ,0.0495199370050094,m3/m3,Mabalane
2024-01-10 02:00:00,in-situ,0.0489626274341344,m3/m3,Mabalane
2024-01-10 03:00:00,in-situ,0.0487050150390236,m3/m3,Mabalane
2024-01-10 04:00:00,in-situ,0.0484041533813289,m3/m3,Mabalane
2024-01-10 05:00:00,in-situ,0.0479737638856726,m3/m3,Mabalane
2024-01-10 06:00:00,in-situ,0.0478014144432988,m3/m3,Mabalane
2024-01-10 07:00:00,in-situ,0.04767207967291,m3/m3,Mabalane
2024-01-10 08:00:00,in-situ,0.0483611455295194,m3/m3,Mabalane
2024-01-10 09:00:00,in-situ,0.0499905990775743,m3/m3,Mabalane
2024-01-10 10:00:00,in-situ,0.0516526312615485,m3/m3,Mabalane
2024-01-10 11:00:00,in-situ,0.0525432741948097,m3/m3,Mabalane
2024-01-10 12:00:00,in-situ,0.0535153055991738,m3/m3,Mabalane
2024-01-10 13:00:00,in-situ,0.0543155898497659,m3/m3,Mabalane
2024-01-10 14:00:00,in-situ,0.0546098178339251,m3/m3,Mabalane
2024-01-10 15:00:00,in-situ,0.0541473113678674,m3/m3,Mabalane
2024-01-10 16:00:00,in-situ,0.0536418283169666,m3/m3,Mabalane
2024-01-10 17:00:00,in-situ,0.0527125806904469,m3/m3,Mabalane
2024-01-10 18:00:00,in-situ,0.0516951108821686,m3/m3,Mabalane
2024-01-10 19:00:00,in-situ,0.050588423008136,m3/m3,Mabalane
2024-01-10 20:00:00,in-situ,0.0498195453767817,m3/m3,Mabalane
2024-01-10 21:00:00,in-situ,0.0490913405945929,m3/m3,Mabalane
2024-01-10 22:00:00,in-situ,0.0484041533813289,m3/m3,Mabalane
2024-01-10 23:00:00,in-situ,0.047715198188187,m3/m3,Mabalane
2024-01-11 00:00:00,in-situ,0.0471109081980887,m3/m3,Mabalane
2024-01-11 01:00:00,in-situ,0.0466351544918753,m3/m3,Mabalane
2024-01-11 02:00:00,in-situ,0.0461585591300975,m3/m3,Mabalane
2024-01-11 03:00:00,in-situ,0.0457679903192308,m3/m3,Mabalane
2024-01-11 04:00:00,in-situ,0.0453333618302077,m3/m3,Mabalane
2024-01-11 05:00:00,in-situ,0.0449851556610666,m3/m3,Mabalane
2024-01-11 06:00:00,in-situ,0.0447672992843587,m3/m3,Mabalane
2024-01-11 07:00:00,in-situ,0.0445928880478212,m3/m3,Mabalane
2024-01-11 08:00:00,in-situ,0.0454203434265932,m3/m3,Mabalane
2024-01-11 09:00:00,in-situ,0.0469380041302687,m3/m3,Mabalane
2024-01-11 10:00:00,in-situ,0.0487479676753751,m3/m3,Mabalane
2024-01-11 11:00:00,in-situ,0.0504177532041695,m3/m3,Mabalane
2024-01-11 12:00:00,in-situ,0.0516101448268084,m3/m3,Mabalane
2024-01-11 13:00:00,in-situ,0.0522043352691961,m3/m3,Mabalane
2024-01-11 14:00:00,in-situ,0.0523314883207937,m3/m3,Mabalane
2024-01-11 15:00:00,in-situ,0.051992277532916,m3/m3,Mabalane
2024-01-11 16:00:00,in-situ,0.0513125488865512,m3/m3,Mabalane
2024-01-11 17:00:00,in-situ,0.0502896789383674,m3/m3,Mabalane
2024-01-11 18:00:00,in-situ,0.0493057248090009,m3/m3,Mabalane
2024-01-11 19:00:00,in-situ,0.0482751091025419,m3/m3,Mabalane
2024-01-11 20:00:00,in-situ,0.0473268820855221,m3/m3,Mabalane
2024-01-11 21:00:00,in-situ,0.0465485634394522,m3/m3,Mabalane
2024-01-11 22:00:00,in-situ,0.0458548322176119,m3/m3,Mabalane
2024-01-11 23:00:00,in-situ,0.0453768561238788,m3/m3,Mabalane
2024-01-12 00:00:00,in-situ,0.0449415983942843,m3/m3,Mabalane
2024-01-12 01:00:00,in-situ,0.0444620059906969,m3/m3,Mabalane
2024-01-12 02:00:00,in-situ,0.043850387578336,m3/m3,Mabalane
2024-01-12 03:00:00,in-situ,0.0434564765705866,m3/m3,Mabalane
2024-01-12 04:00:00,in-situ,0.0431935522953567,m3/m3,Mabalane
2024-01-12 05:00:00,in-situ,0.0428425916648822,m3/m3,Mabalane
2024-01-12 06:00:00,in-situ,0.0426669419194443,m3/m3,Mabalane
2024-01-12 07:00:00,in-situ,0.0427986898233616,m3/m3,Mabalane
2024-01-12 08:00:00,in-situ,0.0435440616287461,m3/m3,Mabalane
2024-01-12 09:00:00,in-situ,0.0448108845706824,m3/m3,Mabalane
2024-01-12 10:00:00,in-situ,0.0458982426997471,m3/m3,Mabalane
2024-01-12 11:00:00,in-situ,0.0470676925979232,m3/m3,Mabalane
2024-01-12 12:00:00,in-situ,0.0481890450363435,m3/m3,Mabalane
2024-01-12 13:00:00,in-situ,0.0487479676753751,m3/m3,Mabalane
2024-01-12 14:00:00,in-situ,0.0488338522598452,m3/m3,Mabalane
2024-01-12 15:00:00,in-situ,0.048662055504978,m3/m3,Mabalane
2024-01-12 16:00:00,in-situ,0.0481890450363435,m3/m3,Mabalane
2024-01-12 17:00:00,in-situ,0.0475426825616631,m3/m3,Mabalane
2024-01-12 18:00:00,in-situ,0.0466784395837355,m3/m3,Mabalane
2024-01-12 19:00:00,in-situ,0.0457679903192308,m3/m3,Mabalane
2024-01-12 20:00:00,in-situ,0.0449415983942843,m3/m3,Mabalane
2024-01-12 21:00:00,in-situ,0.044243728884838,m3/m3,Mabalane
2024-01-12 22:00:00,in-situ,0.0436316185195972,m3/m3,Mabalane
2024-01-12 23:00:00,in-situ,0.0430619949786134,m3/m3,Mabalane
2024-01-13 00:00:00,in-situ,0.0427108649518535,m3/m3,Mabalane
2024-01-13 01:00:00,in-situ,0.042491179117184,m3/m3,Mabalane
2024-01-13 02:00:00,in-situ,0.0420952990465666,m3/m3,Mabalane
2024-01-13 03:00:00,in-situ,0.041742924115704,m3/m3,Mabalane
2024-01-13 04:00:00,in-situ,0.0413900953296745,m3/m3,Mabalane
2024-01-13 05:00:00,in-situ,0.0411251755246468,m3/m3,Mabalane
2024-01-13 06:00:00,in-situ,0.040904213549352,m3/m3,Mabalane
2024-01-13 07:00:00,in-situ,0.040904213549352,m3/m3,Mabalane
2024-01-13 08:00:00,in-situ,0.0411251755246468,m3/m3,Mabalane
2024-01-13 09:00:00,in-situ,0.041742924115704,m3/m3,Mabalane
2024-01-13 10:00:00,in-situ,0.042491179117184,m3/m3,Mabalane
2024-01-13 11:00:00,in-situ,0.0433688633354272,m3/m3,Mabalane
2024-01-13 12:00:00,in-situ,0.0444183646071532,m3/m3,Mabalane
2024-01-13 13:00:00,in-situ,0.0456376751182157,m3/m3,Mabalane
2024-01-13 14:00:00,in-situ,0.0461151904883235,m3/m3,Mabalane
2024-01-13 15:00:00,in-situ,0.0459850427359644,m3/m3,Mabalane
2024-01-13 16:00:00,in-situ,0.0455507634011125,m3/m3,Mabalane
2024-01-13 17:00:00,in-situ,0.0449415983942843,m3/m3,Mabalane
2024-01-13 18:00:00,in-situ,0.044374716206007,m3/m3,Mabalane
2024-01-13 19:00:00,in-situ,0.043762901063365,m3/m3,Mabalane
2024-01-13 20:00:00,in-situ,0.0431058544710638,m3/m3,Mabalane
2024-01-13 21:00:00,in-situ,0.042491179117184,m3/m3,Mabalane
2024-01-13 22:00:00,in-situ,0.0420952990465666,m3/m3,Mabalane
2024-01-13 23:00:00,in-situ,0.0416547594923423,m3/m3,Mabalane
2024-01-14 00:00:00,in-situ,0.0413018171456256,m3/m3,Mabalane
2024-01-14 01:00:00,in-situ,0.040948420168567,m3/m3,Mabalane
2024-01-14 02:00:00,in-situ,0.0406830737115571,m3/m3,Mabalane
2024-01-14 03:00:00,in-situ,0.0402845733067521,m3/m3,Mabalane
2024-01-14 04:00:00,in-situ,0.039974229231086,m3/m3,Mabalane
2024-01-14 05:00:00,in-situ,0.0396191218671152,m3/m3,Mabalane
2024-01-14 06:00:00,in-situ,0.0394858386701196,m3/m3,Mabalane
2024-01-14 07:00:00,in-situ,0.0396191218671152,m3/m3,Mabalane
2024-01-14 08:00:00,in-situ,0.0401959392462997,m3/m3,Mabalane
2024-01-14 09:00:00,in-situ,0.040904213549352,m3/m3,Mabalane
2024-01-14 10:00:00,in-situ,0.0422713165101052,m3/m3,Mabalane
2024-01-14 11:00:00,in-situ,0.0438066478381308,m3/m3,Mabalane
2024-01-14 12:00:00,in-situ,0.0447672992843587,m3/m3,Mabalane
2024-01-14 13:00:00,in-situ,0.0455507634011125,m3/m3,Mabalane
2024-01-14 14:00:00,in-situ,0.0460718148761851,m3/m3,Mabalane
2024-01-14 15:00:00,in-situ,0.0462019208027154,m3/m3,Mabalane
2024-01-14 16:00:00,in-situ,0.0459850427359644,m3/m3,Mabalane
2024-01-14 17:00:00,in-situ,0.045463823739563,m3/m3,Mabalane
2024-01-14 18:00:00,in-situ,0.0447672992843587,m3/m3,Mabalane
2024-01-14 19:00:00,in-situ,0.043850387578336,m3/m3,Mabalane
2024-01-14 20:00:00,in-situ,0.0431497069095748,m3/m3,Mabalane
2024-01-14 21:00:00,in-situ,0.04240325529552,m3/m3,Mabalane
2024-01-14 22:00:00,in-situ,0.0417869957895474,m3/m3,Mabalane
2024-01-14 23:00:00,in-situ,0.0413459597888435,m3/m3,Mabalane
2024-01-15 00:00:00,in-situ,0.0409926196744917,m3/m3,Mabalane
2024-01-15 01:00:00,in-situ,0.0406388243871745,m3/m3,Mabalane
2024-01-15 02:00:00,in-situ,0.0403288796391861,m3/m3,Mabalane
2024-01-15 03:00:00,in-situ,0.040018585509155,m3/m3,Mabalane
2024-01-15 04:00:00,in-situ,0.0396635352985818,m3/m3,Mabalane
2024-01-15 05:00:00,in-situ,0.0393080275895152,m3/m3,Mabalane
2024-01-15 06:00:00,in-situ,0.0390410962012758,m3/m3,Mabalane
2024-01-15 07:00:00,in-situ,0.0389520617618149,m3/m3,Mabalane
2024-01-15 08:00:00,in-situ,0.0396191218671152,m3/m3,Mabalane
2024-01-15 09:00:00,in-situ,0.0413018171456256,m3/m3,Mabalane
2024-01-15 10:00:00,in-situ,0.0431497069095748,m3/m3,Mabalane
2024-01-15 11:00:00,in-situ,0.0447237069901227,m3/m3,Mabalane
2024-01-15 12:00:00,in-situ,0.0459850427359644,m3/m3,Mabalane
2024-01-15 13:00:00,in-situ,0.0467217177209751,m3/m3,Mabalane
2024-01-15 14:00:00,in-situ,0.0469812405652246,m3/m3,Mabalane
2024-01-15 15:00:00,in-situ,0.0470244700540387,m3/m3,Mabalane
2024-01-15 16:00:00,in-situ,0.0466351544918753,m3/m3,Mabalane
2024-01-15 17:00:00,in-situ,0.045941646205461,m3/m3,Mabalane
2024-01-15 18:00:00,in-situ,0.0450722491902714,m3/m3,Mabalane
2024-01-15 19:00:00,in-situ,0.0441563688938375,m3/m3,Mabalane
2024-01-15 20:00:00,in-situ,0.043281221913581,m3/m3,Mabalane
2024-01-15 21:00:00,in-situ,0.0425790746552618,m3/m3,Mabalane
